"","NETWORTH","WGT","Black","White","RACE","Forbes_indicator"
"256217",406630,6488.5454594,0,1,"White",0
"256218",406100,6506.6855283,0,1,"White",0
"256219",411300,4410.1852922,0,1,"White",0
"256220",411200,4510.8934934,0,1,"White",0
"256221",338250,5754.0764745,0,1,"White",0
"256222",339250,5722.1746141,0,1,"White",0
"256223",338250,5765.0609439,0,1,"White",0
"256224",338250,5729.3067167,0,1,"White",0
"256225",339250,5734.7893023,0,1,"White",0
"256226",74985400,393.66754972,0,0,"Other",0
"256227",74985400,390.46551135,0,0,"Other",0
"256228",74984400,389.74081098,0,0,"Other",0
"256229",74985400,391.90904793,0,0,"Other",0
"256230",74985400,390.16287521,0,0,"Other",0
"256231",98409900,66.484988456,0,1,"White",0
"256232",105741800,64.378333862,0,1,"White",0
"256233",100971000,64.53468913,0,1,"White",0
"256234",107704000,64.493593707,0,1,"White",0
"256235",107855700,64.337244405,0,1,"White",0
"256236",-22500,5783.7508791,0,0,"Hispanic",0
"256237",-24500,5761.3552887,0,0,"Hispanic",0
"256238",-22500,5760.0206531,0,0,"Hispanic",0
"256239",-23500,5780.9985629,0,0,"Hispanic",0
"256240",-24500,5781.1369701,0,0,"Hispanic",0
"256241",2839400,1699.957446,0,1,"White",0
"256242",3054400,3415.4054838,0,1,"White",0
"256243",2789400,1669.5025111,0,1,"White",0
"256244",3898400,3338.1537239,0,1,"White",0
"256245",2619400,1565.1346913,0,1,"White",0
"256246",-30300,4922.1804037,0,1,"White",0
"256247",-30300,4922.9710347,0,1,"White",0
"256248",-30300,4949.6297329,0,1,"White",0
"256249",-30300,4917.3974509,0,1,"White",0
"256250",-30300,4928.5426939,0,1,"White",0
"256251",13400,8256.2889278,1,0,"Black",0
"256252",13400,8219.3034417,1,0,"Black",0
"256253",13300,8230.1533633,1,0,"Black",0
"256254",13300,8254.3696532,1,0,"Black",0
"256255",13300,8249.0925327,1,0,"Black",0
"256256",73600,4713.7103727,1,0,"Black",0
"256257",73500,4716.1738268,1,0,"Black",0
"256258",73600,4677.0576202,1,0,"Black",0
"256259",73600,4693.0111292,1,0,"Black",0
"256260",73600,4676.8948509,1,0,"Black",0
"256261",360210,4874.5030794,0,1,"White",0
"256262",354600,4836.2270057,0,1,"White",0
"256263",368940,4835.7338896,0,1,"White",0
"256264",388130,4855.7610016,0,1,"White",0
"256265",379700,4837.5414616,0,1,"White",0
"256266",2110050,4633.3780941,0,1,"White",0
"256267",2108050,3566.4621576,0,1,"White",0
"256268",2112050,3897.7232092,0,1,"White",0
"256269",2102550,4012.7927717,0,1,"White",0
"256270",2112050,3605.0533845,0,1,"White",0
"256271",679900,7422.8550663,0,0,"Hispanic",0
"256272",641000,7856.5721775,0,0,"Hispanic",0
"256273",676100,7776.378062,0,0,"Hispanic",0
"256274",662600,7695.5420252,0,0,"Hispanic",0
"256275",684600,7866.0045017,0,0,"Hispanic",0
"256276",130900,4005.7982637,0,1,"White",0
"256277",129900,4028.6039151,0,1,"White",0
"256278",129900,4023.0945166,0,1,"White",0
"256279",130900,4001.6350943,0,1,"White",0
"256280",131900,4019.0457441,0,1,"White",0
"256281",64220,6998.2961549,0,1,"White",0
"256282",67320,7002.3114719,0,1,"White",0
"256283",72520,7000.8103562,0,1,"White",0
"256284",64320,6995.7816138,0,1,"White",0
"256285",66120,6992.7316995,0,1,"White",0
"256286",9897000,271.25957536,0,1,"White",0
"256287",9888700,279.65137422,0,1,"White",0
"256288",9899000,262.1491006,0,1,"White",0
"256289",9899000,274.61343244,0,1,"White",0
"256290",9891300,273.75009053,0,1,"White",0
"256291",210300,9845.171445,0,1,"White",0
"256292",208000,9965.6674734,0,1,"White",0
"256293",212600,10116.110259,0,1,"White",0
"256294",211600,9863.1310123,0,1,"White",0
"256295",214600,9927.2855214,0,1,"White",0
"256296",52389000,36.746146484,0,1,"White",0
"256297",53103600,37.493346811,0,1,"White",0
"256298",54487900,36.327998865,0,1,"White",0
"256299",53004800,36.459960634,0,1,"White",0
"256300",53096800,36.436589349,0,1,"White",0
"256301",439200,4656.5079155,0,1,"White",0
"256302",411500,4920.4060046,0,1,"White",0
"256303",423500,4877.9879284,0,1,"White",0
"256304",425300,4828.1353136,0,1,"White",0
"256305",406200,4938.3875571,0,1,"White",0
"256306",120000,6114.0512799,0,1,"White",0
"256307",122100,6092.492146,0,1,"White",0
"256308",116000,6118.3524792,0,1,"White",0
"256309",115100,6107.4580945,0,1,"White",0
"256310",121300,6125.6458529,0,1,"White",0
"256311",18300,4311.1806033,0,1,"White",0
"256312",19900,4335.6607945,0,1,"White",0
"256313",26600,4335.6561179,0,1,"White",0
"256314",30300,4314.3782553,0,1,"White",0
"256315",26500,4316.8610279,0,1,"White",0
"256316",-53500,6990.9404108,1,0,"Black",0
"256317",-50500,6942.8427241,1,0,"Black",0
"256318",-51500,6884.1335011,1,0,"Black",0
"256319",-50500,6952.6278693,1,0,"Black",0
"256320",-51500,6923.111818,1,0,"Black",0
"256321",199010,8687.2981402,0,1,"White",0
"256322",226120,8619.9714128,0,1,"White",0
"256323",191020,8640.434383,0,1,"White",0
"256324",196020,8701.4573709,0,1,"White",0
"256325",212010,8658.5979819,0,1,"White",0
"256326",9426300,1348.3490335,0,1,"White",0
"256327",9426400,1461.8509434,0,1,"White",0
"256328",9425400,1428.38503,0,1,"White",0
"256329",9424300,1460.958988,0,1,"White",0
"256330",9426300,1459.7200625,0,1,"White",0
"256331",-32100,6367.4241653,0,1,"White",0
"256332",-31800,6382.1370182,0,1,"White",0
"256333",-32000,6371.8808479,0,1,"White",0
"256334",-32600,6371.1097635,0,1,"White",0
"256335",-31600,6382.0136059,0,1,"White",0
"256336",49600,5202.0983786,1,0,"Black",0
"256337",49600,5191.0776427,1,0,"Black",0
"256338",49600,5256.6295285,1,0,"Black",0
"256339",49600,5216.115933,1,0,"Black",0
"256340",49600,5209.1309504,1,0,"Black",0
"256341",2050100,1810.0988565,0,1,"White",0
"256342",2050100,1809.7628347,0,1,"White",0
"256343",2050100,1671.7232244,0,1,"White",0
"256344",2049200,1847.0985862,0,1,"White",0
"256345",2050100,1812.3966547,0,1,"White",0
"256346",355380,5578.9737127,0,1,"White",0
"256347",359280,5602.7174163,0,1,"White",0
"256348",361480,5664.5265719,0,1,"White",0
"256349",358380,5651.2375179,0,1,"White",0
"256350",354080,5651.934555,0,1,"White",0
"256351",228365,8855.0326296,0,1,"White",0
"256352",229270,8840.8072499,0,1,"White",0
"256353",229130,8927.8790294,0,1,"White",0
"256354",228775,8840.0082989,0,1,"White",0
"256355",229110,8888.553371,0,1,"White",0
"256356",112700,8020.47162,0,0,"Hispanic",0
"256357",112900,7973.1812303,0,0,"Hispanic",0
"256358",110800,7974.0152448,0,0,"Hispanic",0
"256359",112000,8031.1333451,0,0,"Hispanic",0
"256360",111700,7989.4758633,0,0,"Hispanic",0
"256361",123250,5383.0890471,0,1,"White",0
"256362",122650,5362.5911135,0,1,"White",0
"256363",123550,5367.7581188,0,1,"White",0
"256364",123550,5407.560748,0,1,"White",0
"256365",123650,5390.0069954,0,1,"White",0
"256366",24840,9509.1073453,0,1,"White",0
"256367",23340,9536.8958645,0,1,"White",0
"256368",24240,9506.8147528,0,1,"White",0
"256369",23040,9512.2949413,0,1,"White",0
"256370",22640,9534.8986776,0,1,"White",0
"256371",942300,9373.3813613,0,1,"White",0
"256372",935500,10200.260578,0,1,"White",0
"256373",947100,9821.4210842,0,1,"White",0
"256374",935500,9160.5469058,0,1,"White",0
"256375",874600,9851.7621062,0,1,"White",0
"256376",0,4635.6761301,0,0,"Hispanic",0
"256377",0,4632.5042396,0,0,"Hispanic",0
"256378",0,4640.0767998,0,0,"Hispanic",0
"256379",0,4632.3058248,0,0,"Hispanic",0
"256380",0,4637.9033016,0,0,"Hispanic",0
"256381",19800,5827.8759675,0,0,"Hispanic",0
"256382",18800,5771.7412184,0,0,"Hispanic",0
"256383",19800,5820.4524951,0,0,"Hispanic",0
"256384",17800,5884.8841749,0,0,"Hispanic",0
"256385",18800,5840.9058154,0,0,"Hispanic",0
"256386",1141500,115.46065646,0,1,"White",0
"256387",1140500,129.80752317,0,1,"White",0
"256388",1140400,128.35230876,0,1,"White",0
"256389",1137500,125.31178611,0,1,"White",0
"256390",1145900,125.94624516,0,1,"White",0
"256391",8716850,630.55525732,0,1,"White",0
"256392",8745200,670.38952913,0,1,"White",0
"256393",8758200,654.25077211,0,1,"White",0
"256394",8771200,681.25512757,0,1,"White",0
"256395",8731200,678.81675894,0,1,"White",0
"256396",72200,7666.076667,0,1,"White",0
"256397",73200,7605.8803124,0,1,"White",0
"256398",69100,7605.1047943,0,1,"White",0
"256399",70100,7636.6012102,0,1,"White",0
"256400",71200,7607.9475425,0,1,"White",0
"256401",6906800,2523.8595995,0,1,"White",0
"256402",4663200,2538.7878066,0,1,"White",0
"256403",6371300,2313.0071424,0,1,"White",0
"256404",5354100,2560.5358861,0,1,"White",0
"256405",4667000,2536.2441635,0,1,"White",0
"256406",49400,6253.8687606,0,1,"White",0
"256407",48700,6198.8835933,0,1,"White",0
"256408",49000,6284.3671493,0,1,"White",0
"256409",49300,6209.0025512,0,1,"White",0
"256410",49200,6221.2742041,0,1,"White",0
"256411",672900,5395.8849249,0,1,"White",0
"256412",672900,5705.5433037,0,1,"White",0
"256413",672900,5646.967611,0,1,"White",0
"256414",688900,5590.7961228,0,1,"White",0
"256415",671900,5723.9259193,0,1,"White",0
"256416",692200,5125.5159268,0,1,"White",0
"256417",649100,5418.2212547,0,1,"White",0
"256418",832200,5364.8981047,0,1,"White",0
"256419",715100,5310.3187961,0,1,"White",0
"256420",710200,5436.8215071,0,1,"White",0
"256421",463620,5366.7002475,0,1,"White",0
"256422",463620,5681.7298784,0,1,"White",0
"256423",463620,5629.8276518,0,1,"White",0
"256424",463620,5560.7180051,0,1,"White",0
"256425",463620,5701.6737423,0,1,"White",0
"256426",7713010,2392.6901683,0,1,"White",0
"256427",7713010,2335.940346,0,1,"White",0
"256428",7713010,2222.0159185,0,1,"White",0
"256429",7713010,2350.0376649,0,1,"White",0
"256430",7713010,2293.9887134,0,1,"White",0
"256431",584720,4696.1572686,1,0,"Black",0
"256432",583540,4949.7802532,1,0,"Black",0
"256433",584780,4966.5291586,1,0,"Black",0
"256434",584310,4882.7527998,1,0,"Black",0
"256435",586460,4992.2875676,1,0,"Black",0
"256436",1655880,5615.8642059,0,1,"White",0
"256437",1371300,6509.194887,0,1,"White",0
"256438",1311260,6445.1349753,0,1,"White",0
"256439",1920400,4860.8733592,0,1,"White",0
"256440",1758850,4369.7043181,0,1,"White",0
"256441",57317000,59.834900175,0,1,"White",0
"256442",54799000,59.437258858,0,1,"White",0
"256443",57122000,58.118404847,0,1,"White",0
"256444",51148000,57.872739978,0,1,"White",0
"256445",53776400,57.560562938,0,1,"White",0
"256446",42319500,368.86708103,0,1,"White",0
"256447",42319500,368.71446577,0,1,"White",0
"256448",42319500,363.93654037,0,1,"White",0
"256449",42319500,371.22533309,0,1,"White",0
"256450",42319500,369.01073628,0,1,"White",0
"256451",432001,7477.6782826,0,1,"White",0
"256452",500701,5427.7597792,0,1,"White",0
"256453",444601,7591.5883756,0,1,"White",0
"256454",486101,5322.9432421,0,1,"White",0
"256455",439001,7575.280706,0,1,"White",0
"256456",42280,6948.0808606,0,1,"White",0
"256457",127270,6879.3916292,0,1,"White",0
"256458",63080,6914.7386133,0,1,"White",0
"256459",53270,6916.4949344,0,1,"White",0
"256460",82670,6882.1177694,0,1,"White",0
"256461",357900,3259.5702644,0,0,"Hispanic",0
"256462",297900,3450.7826396,0,0,"Hispanic",0
"256463",350900,3413.3401799,0,0,"Hispanic",0
"256464",319000,3378.3575259,0,0,"Hispanic",0
"256465",275900,3453.4300983,0,0,"Hispanic",0
"256466",69150,3974.9861009,1,0,"Black",0
"256467",10780,3947.638187,1,0,"Black",0
"256468",33050,3914.2566487,1,0,"Black",0
"256469",44300,3953.2019329,1,0,"Black",0
"256470",21670,3936.4193706,1,0,"Black",0
"256471",325100,9688.9463196,0,1,"White",0
"256472",324500,9668.9148353,0,1,"White",0
"256473",324800,9713.2327097,0,1,"White",0
"256474",326200,9690.8860145,0,1,"White",0
"256475",321900,9719.3662391,0,1,"White",0
"256476",5601,5270.1868768,0,1,"White",0
"256477",5601,5238.8708229,0,1,"White",0
"256478",5601,5240.9029094,0,1,"White",0
"256479",5601,5258.6676261,0,1,"White",0
"256480",5501,5248.7506538,0,1,"White",0
"256481",180,5074.9092132,1,0,"Black",0
"256482",170,5087.704272,1,0,"Black",0
"256483",180,5043.4708512,1,0,"Black",0
"256484",180,5059.5491523,1,0,"Black",0
"256485",180,5063.1014019,1,0,"Black",0
"256486",-5380,3062.6480753,0,0,"Hispanic",0
"256487",-5380,3092.6158521,0,0,"Hispanic",0
"256488",-5380,3127.2460246,0,0,"Hispanic",0
"256489",-5380,3064.8336127,0,0,"Hispanic",0
"256490",-5380,3069.8096253,0,0,"Hispanic",0
"256491",6580,3170.3425537,0,1,"White",0
"256492",12870,3176.2780312,0,1,"White",0
"256493",9380,3177.5678553,0,1,"White",0
"256494",11010,3167.9634417,0,1,"White",0
"256495",10920,3172.5010257,0,1,"White",0
"256496",136222000,32.339519622,0,1,"White",0
"256497",134586900,34.047471516,0,1,"White",0
"256498",124194500,32.526795924,0,1,"White",0
"256499",122404500,32.669658279,0,1,"White",0
"256500",123360600,32.639621423,0,1,"White",0
"256501",138400,1000.8926493,1,0,"Black",0
"256502",144400,1002.0939474,1,0,"Black",0
"256503",123400,1019.4404727,1,0,"Black",0
"256504",137400,1003.9659216,1,0,"Black",0
"256505",146400,1006.8654518,1,0,"Black",0
"256506",37572000,33.226584981,0,1,"White",0
"256507",36659000,34.267032436,0,1,"White",0
"256508",36494000,32.846942276,0,1,"White",0
"256509",40089000,33.388400423,0,1,"White",0
"256510",36530000,33.360446888,0,1,"White",0
"256511",4359300,2729.5308808,0,1,"White",0
"256512",3997300,2728.8495208,0,1,"White",0
"256513",3829300,2520.0037401,0,1,"White",0
"256514",4028300,2784.4438506,0,1,"White",0
"256515",3924300,2732.4743795,0,1,"White",0
"256516",5050,6058.5348746,0,1,"White",0
"256517",4400,6096.6552961,0,1,"White",0
"256518",4380,6087.2009808,0,1,"White",0
"256519",4800,6061.5524245,0,1,"White",0
"256520",6200,6069.0658707,0,1,"White",0
"256521",35011000,32.907131741,0,1,"White",0
"256522",34583000,33.590227841,0,1,"White",0
"256523",34558000,32.396129533,0,1,"White",0
"256524",34602000,32.609249819,0,1,"White",0
"256525",33833000,32.942687749,0,1,"White",0
"256526",167350,1318.24996,0,1,"White",0
"256527",167450,1309.6780479,0,1,"White",0
"256528",167450,1311.8479632,0,1,"White",0
"256529",167350,1320.3237806,0,1,"White",0
"256530",167450,1312.6041153,0,1,"White",0
"256531",0,4120.2222646,0,1,"White",0
"256532",0,4127.2237135,0,1,"White",0
"256533",0,4129.193055,0,1,"White",0
"256534",0,4116.6078697,0,1,"White",0
"256535",0,4123.109779,0,1,"White",0
"256536",15310,3791.4857159,1,0,"Black",0
"256537",15320,3794.836212,1,0,"Black",0
"256538",15320,3758.7889329,1,0,"Black",0
"256539",15330,3770.457058,1,0,"Black",0
"256540",15310,3778.150188,1,0,"Black",0
"256541",4030900,537.82113246,0,1,"White",0
"256542",4617100,586.58371352,0,1,"White",0
"256543",4181300,558.40390417,0,1,"White",0
"256544",4514100,579.36331166,0,1,"White",0
"256545",3778100,575.57095663,0,1,"White",0
"256546",319370,7679.3717313,1,0,"Black",0
"256547",295850,7631.7027703,1,0,"Black",0
"256548",250110,7762.5412329,1,0,"Black",0
"256549",284780,7694.5257505,1,0,"Black",0
"256550",245630,7710.4666781,1,0,"Black",0
"256551",6900,4670.6829333,1,0,"Black",0
"256552",6900,4639.6317531,1,0,"Black",0
"256553",6900,4644.6643362,1,0,"Black",0
"256554",6900,4633.5621177,1,0,"Black",0
"256555",6900,4645.1763898,1,0,"Black",0
"256556",265820,3169.5547676,0,1,"White",0
"256557",269750,3127.7355936,0,1,"White",0
"256558",266840,3152.1413426,0,1,"White",0
"256559",264800,3169.2851367,0,1,"White",0
"256560",265750,3159.0045747,0,1,"White",0
"256561",-22000,4833.6841914,0,1,"White",0
"256562",-21500,4801.6173388,0,1,"White",0
"256563",-22200,4886.5765877,0,1,"White",0
"256564",-23700,4863.8037114,0,1,"White",0
"256565",-35000,4811.2982406,0,1,"White",0
"256566",8750,2124.1473928,0,1,"White",0
"256567",8850,2116.2423488,0,1,"White",0
"256568",8750,2129.5966217,0,1,"White",0
"256569",8850,2112.1927112,0,1,"White",0
"256570",8850,2108.1267014,0,1,"White",0
"256571",73400,4999.7738335,0,1,"White",0
"256572",73500,4997.4892713,0,1,"White",0
"256573",73500,4997.7962435,0,1,"White",0
"256574",73400,4986.0039491,0,1,"White",0
"256575",73500,4971.3424014,0,1,"White",0
"256576",177600,4817.5059455,0,1,"White",0
"256577",174500,4815.3046675,0,1,"White",0
"256578",172500,4815.600449,0,1,"White",0
"256579",181600,4804.2380453,0,1,"White",0
"256580",171600,4790.1109877,0,1,"White",0
"256581",30327300,30.824560446,0,1,"White",0
"256582",28667300,32.465994124,0,1,"White",0
"256583",30725300,30.872943367,0,1,"White",0
"256584",28386300,31.099564269,0,1,"White",0
"256585",27847300,31.408813047,0,1,"White",0
"256586",110245300,37.448786864,0,1,"White",0
"256587",109089700,36.262033367,0,1,"White",0
"256588",109457300,37.077012047,0,1,"White",0
"256589",108622300,37.01511514,0,1,"White",0
"256590",112460100,37.306131443,0,1,"White",0
"256591",391567700,39.527810443,0,1,"White",0
"256592",365055500,38.275172608,0,1,"White",0
"256593",378244000,39.135396008,0,1,"White",0
"256594",383792500,39.070062805,0,1,"White",0
"256595",367704000,39.3772353,0,1,"White",0
"256596",335700,7383.3767139,0,0,"Other",0
"256597",294600,7312.0974922,0,0,"Other",0
"256598",383600,7292.379798,0,0,"Other",0
"256599",427400,7295.5317708,0,0,"Other",0
"256600",299000,7338.5997562,0,0,"Other",0
"256601",10477500,126.27953661,0,1,"White",0
"256602",10478500,134.35445894,0,1,"White",0
"256603",10477500,131.3330596,0,1,"White",0
"256604",10478500,136.38850037,0,1,"White",0
"256605",10477500,136.64219085,0,1,"White",0
"256606",20800,4975.0984585,0,1,"White",0
"256607",43500,4945.5358537,0,1,"White",0
"256608",19400,4947.4541595,0,1,"White",0
"256609",77000,4964.2241938,0,1,"White",0
"256610",140340,4908.7687451,0,1,"White",0
"256611",154000,3730.7033649,1,0,"Black",0
"256612",159600,3703.9040928,1,0,"Black",0
"256613",146300,3690.0238783,1,0,"Black",0
"256614",141100,3712.3109161,1,0,"Black",0
"256615",175100,3708.3009876,1,0,"Black",0
"256616",218240,3491.2090337,0,0,"Hispanic",0
"256617",204730,3519.127309,0,0,"Hispanic",0
"256618",209130,3527.5374896,0,0,"Hispanic",0
"256619",213130,3464.4878408,0,0,"Hispanic",0
"256620",212300,3511.6778718,0,0,"Hispanic",0
"256621",5519700,3353.9746876,0,1,"White",0
"256622",5506000,3414.793348,0,1,"White",0
"256623",5522400,3245.2406521,0,1,"White",0
"256624",5520500,3345.652015,0,1,"White",0
"256625",5516500,3327.0456063,0,1,"White",0
"256626",1585700,3547.6480309,0,1,"White",0
"256627",1584400,2730.7430168,0,1,"White",0
"256628",1578200,2983.4784315,0,1,"White",0
"256629",1649200,3072.2727396,0,1,"White",0
"256630",1609400,2760.5460817,0,1,"White",0
"256631",630030,4159.3870931,0,1,"White",0
"256632",630020,4398.4190917,0,1,"White",0
"256633",629020,4354.0519074,0,1,"White",0
"256634",629020,4309.8607531,0,1,"White",0
"256635",630030,4412.0242698,0,1,"White",0
"256636",139290,5376.829936,0,1,"White",0
"256637",138180,5395.3150893,0,1,"White",0
"256638",138280,5390.8465735,0,1,"White",0
"256639",139290,5387.1299651,0,1,"White",0
"256640",138180,5393.8461272,0,1,"White",0
"256641",707615,4575.8881816,0,1,"White",0
"256642",708610,4837.3982515,0,1,"White",0
"256643",710515,4792.533117,0,1,"White",0
"256644",703715,4743.5432572,0,1,"White",0
"256645",708615,4853.769417,0,1,"White",0
"256646",9340,2276.3848019,0,1,"White",0
"256647",9370,2260.341576,0,1,"White",0
"256648",9330,2282.8851836,0,1,"White",0
"256649",9430,2263.3913869,0,1,"White",0
"256650",9360,2270.9219877,0,1,"White",0
"256651",44100,5578.9737127,0,1,"White",0
"256652",43100,5602.7174163,0,1,"White",0
"256653",45100,5664.5265719,0,1,"White",0
"256654",43100,5651.2375179,0,1,"White",0
"256655",44100,5651.934555,0,1,"White",0
"256656",6230,3843.8612491,0,1,"White",0
"256657",4440,3805.8907155,0,1,"White",0
"256658",5270,3889.240727,0,1,"White",0
"256659",3850,3856.0509025,0,1,"White",0
"256660",3050,3814.0815201,0,1,"White",0
"256661",98450,6093.1633556,1,0,"Black",0
"256662",98270,5985.5109947,1,0,"Black",0
"256663",98360,6097.5916522,1,0,"Black",0
"256664",98290,6070.2183391,1,0,"Black",0
"256665",98370,6025.6354901,1,0,"Black",0
"256666",2394900,2596.916269,0,1,"White",0
"256667",2397300,2463.9727672,0,1,"White",0
"256668",2400100,2464.7508829,0,1,"White",0
"256669",2390400,2489.6812587,0,1,"White",0
"256670",2378300,2384.3976078,0,1,"White",0
"256671",18500,4774.3233713,0,1,"White",0
